"director";"movie";"year";"rating";"votes";"cover";"fcover"
"Luis Buñuel";" The Young One";" 1960";" 7.6";" 1800";" http://ia.media-imdb.com/images/M/MV5BMzg0MjY2MjcyNF5BMl5BanBnXkFtZTcwNzM0MzMzMQ@@._V1._SX99_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMzg0MjY2MjcyNF5BMl5BanBnXkFtZTcwNzM0MzMzMQ@@.jpg"
"Luis Buñuel";" La fièvre monte à El Pao";" 1959";" 6.8";" 709";" http://ia.media-imdb.com/images/M/MV5BMjA2NTc0OTQwNV5BMl5BanBnXkFtZTYwMjYxMjg5._V1._SX100_SY137_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjA2NTc0OTQwNV5BMl5BanBnXkFtZTYwMjYxMjg5.jpg"
"Luis Buñuel";" Nazarín";" 1959";" 8.0";" 3470";" http://ia.media-imdb.com/images/M/MV5BMTY4MjA4MDM3Nl5BMl5BanBnXkFtZTcwNDM1NjczMQ@@._V1._SX100_SY138_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTY4MjA4MDM3Nl5BMl5BanBnXkFtZTcwNDM1NjczMQ@@.jpg"
"Luis Buñuel";" La mort en ce jardin";" 1956";" 7.0";" 1009";" http://ia.media-imdb.com/images/M/MV5BMTMzOTMwOTE5OV5BMl5BanBnXkFtZTcwNTc2OTY1Mw@@._V1._SX100_SY133_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTMzOTMwOTE5OV5BMl5BanBnXkFtZTcwNTc2OTY1Mw@@.jpg"
"Luis Buñuel";" Cela s'appelle l'aurore";" 1956";" 6.9";" 454";" http://ia.media-imdb.com/images/M/MV5BMjEyODczOTI3N15BMl5BanBnXkFtZTcwNjYzNzQzMQ@@._V1._SX100_SY139_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjEyODczOTI3N15BMl5BanBnXkFtZTcwNjYzNzQzMQ@@.jpg"
"Luis Buñuel";" Ensayo de un crimen";" 1955";" 8.0";" 3212";" http://ia.media-imdb.com/images/M/MV5BMTQzNjY0MDUyN15BMl5BanBnXkFtZTcwNjQzMjUxMQ@@._V1._SX77_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTQzNjY0MDUyN15BMl5BanBnXkFtZTcwNjQzMjUxMQ@@.jpg"
"Luis Buñuel";" La ilusión viaja en tranvía";" 1954";" 7.2";" 912";" http://ia.media-imdb.com/images/M/MV5BMTUyMTM2ODI5OV5BMl5BanBnXkFtZTcwNDYyMjgyMQ@@._V1._SX78_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTUyMTM2ODI5OV5BMl5BanBnXkFtZTcwNDYyMjgyMQ@@.jpg"
"Luis Buñuel";" Robinson Crusoe";" 1954";" 7.0";" 2317";" http://ia.media-imdb.com/images/M/MV5BMTU4ODE1NDQzMF5BMl5BanBnXkFtZTcwODg1MjYyMQ@@._V1._SX99_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTU4ODE1NDQzMF5BMl5BanBnXkFtZTcwODg1MjYyMQ@@.jpg"
"Luis Buñuel";" El río y la muerte";" 1954";" 7.0";" 455";" http://ia.media-imdb.com/images/M/MV5BMjEzMTkzMTUyNF5BMl5BanBnXkFtZTcwNTc2MTIzMg@@._V1._SX89_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjEzMTkzMTUyNF5BMl5BanBnXkFtZTcwNTc2MTIzMg@@.jpg"
"Luis Buñuel";" Abismos de pasión";" 1953";" 6.9";" 825";" NA";" NA"
"Luis Buñuel";" El";" 1953";" 7.8";" 3790";" http://ia.media-imdb.com/images/M/MV5BNDgyOTc3ODgwMF5BMl5BanBnXkFtZTcwMTI0MzMzMQ@@._V1._SX100_SY135_.jpg";" http://ia.media-imdb.com/images/M/MV5BNDgyOTc3ODgwMF5BMl5BanBnXkFtZTcwMTI0MzMzMQ@@.jpg"
"Luis Buñuel";" El bruto";" 1953";" 7.4";" 1179";" http://ia.media-imdb.com/images/M/MV5BMTg4NTA1OTI3MF5BMl5BanBnXkFtZTcwNDE1NDA1NA@@._V1._SX99_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTg4NTA1OTI3MF5BMl5BanBnXkFtZTcwNDE1NDA1NA@@.jpg"
"Luis Buñuel";" Una mujer sin amor";" 1952";" 6.7";" 510";" http://ia.media-imdb.com/images/M/MV5BMTA4ODQ2MDQ2NjJeQTJeQWpwZ15BbWU4MDIxNTc5NTAx._V1._SX100_SY133_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTA4ODQ2MDQ2NjJeQTJeQWpwZ15BbWU4MDIxNTc5NTAx.jpg"
"Luis Buñuel";" Subida al cielo";" 1952";" 7.1";" 843";" http://ia.media-imdb.com/images/M/MV5BMjEzMTkzMTUyNF5BMl5BanBnXkFtZTcwNTc2MTIzMg@@._V1._SX89_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjEzMTkzMTUyNF5BMl5BanBnXkFtZTcwNTc2MTIzMg@@.jpg"
"Luis Buñuel";" La hija del engaño";" 1951";" 7.0";" 383";" http://ia.media-imdb.com/images/M/MV5BMjEzMTkzMTUyNF5BMl5BanBnXkFtZTcwNTc2MTIzMg@@._V1._SX89_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjEzMTkzMTUyNF5BMl5BanBnXkFtZTcwNTc2MTIzMg@@.jpg"
"Luis Buñuel";" Susana";" 1951";" 7.3";" 1271";" http://ia.media-imdb.com/images/M/MV5BMTA0MDEyMTMyNzNeQTJeQWpwZ15BbWU3MDExNTQwNTQ@._V1._SX99_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTA0MDEyMTMyNzNeQTJeQWpwZ15BbWU3MDExNTQwNTQ@.jpg"
"Luis Buñuel";" Los olvidados";" 1950";" 8.3";" 12797";" http://ia.media-imdb.com/images/M/MV5BODM4OTk1MjI5NV5BMl5BanBnXkFtZTgwNTg0NTQzMjE@._V1._SX99_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BODM4OTk1MjI5NV5BMl5BanBnXkFtZTgwNTg0NTQzMjE@.jpg"
"Luis Buñuel";" El gran calavera";" 1949";" 7.3";" 737";" http://ia.media-imdb.com/images/M/MV5BNjU1ODcxMzYwNl5BMl5BanBnXkFtZTcwODgzMzAyMQ@@._V1._SX78_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BNjU1ODcxMzYwNl5BMl5BanBnXkFtZTcwODgzMzAyMQ@@.jpg"
"Luis Buñuel";" Gran Casino";" 1947";" 6.1";" 502";" http://ia.media-imdb.com/images/M/MV5BMTc0NDExMDUzN15BMl5BanBnXkFtZTcwNDE0OTM1MQ@@._V1._SX100_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTc0NDExMDUzN15BMl5BanBnXkFtZTcwNDE0OTM1MQ@@.jpg"
"Luis Buñuel";" ¡Centinela, alerta!";" 1937";" 6.6";" 79";" NA";" NA"
"Luis Buñuel";" ¿Quién me quiere a mí?";" 1936";" 6.4";" 39";" NA";" NA"
"Luis Buñuel";" L'âge d'or";" 1930";" 7.5";" 8990";" http://ia.media-imdb.com/images/M/MV5BMTY2NTIwMDM0OV5BMl5BanBnXkFtZTcwNjEyMzcyMQ@@._V1._SX98_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTY2NTIwMDM0OV5BMl5BanBnXkFtZTcwNjEyMzcyMQ@@.jpg"
"David Fincher";" Gone Girl";" 2014";" 8.2";" 495895";" http://ia.media-imdb.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1._SX95_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@.jpg"
"David Fincher";" The Girl with the Dragon Tattoo";" 2011";" 7.8";" 311872";" http://ia.media-imdb.com/images/M/MV5BMTczNDk4NTQ0OV5BMl5BanBnXkFtZTcwNDAxMDgxNw@@._V1._SX94_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTczNDk4NTQ0OV5BMl5BanBnXkFtZTcwNDAxMDgxNw@@.jpg"
"David Fincher";" The Social Network";" 2010";" 7.8";" 445001";" http://ia.media-imdb.com/images/M/MV5BMTM2ODk0NDAwMF5BMl5BanBnXkFtZTcwNTM1MDc2Mw@@._V1._SX89_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTM2ODk0NDAwMF5BMl5BanBnXkFtZTcwNTM1MDc2Mw@@.jpg"
"David Fincher";" The Curious Case of Benjamin Button";" 2008";" 7.8";" 432727";" http://ia.media-imdb.com/images/M/MV5BNjQ0NTY2ODY2M15BMl5BanBnXkFtZTgwMjE4MzkxMDE@._V1._SX95_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BNjQ0NTY2ODY2M15BMl5BanBnXkFtZTgwMjE4MzkxMDE@.jpg"
"David Fincher";" Zodiac";" 2007";" 7.7";" 276875";" http://ia.media-imdb.com/images/M/MV5BMTQxNjc2NzAwNF5BMl5BanBnXkFtZTcwMDg3NzMzMw@@._V1._SX95_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTQxNjc2NzAwNF5BMl5BanBnXkFtZTcwMDg3NzMzMw@@.jpg"
"David Fincher";" Panic Room";" 2002";" 6.8";" 195812";" http://ia.media-imdb.com/images/M/MV5BMTczMDc5NDE3M15BMl5BanBnXkFtZTYwNTQwNDg4._V1._SX94_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTczMDc5NDE3M15BMl5BanBnXkFtZTYwNTQwNDg4.jpg"
"David Fincher";" Fight Club";" 1999";" 8.9";" 1239874";" http://ia.media-imdb.com/images/M/MV5BMjIwNTYzMzE1M15BMl5BanBnXkFtZTcwOTE5Mzg3OA@@._V1._SX94_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjIwNTYzMzE1M15BMl5BanBnXkFtZTcwOTE5Mzg3OA@@.jpg"
"David Fincher";" The Game";" 1997";" 7.8";" 244527";" http://ia.media-imdb.com/images/M/MV5BMTkwMDkwNDIxNl5BMl5BanBnXkFtZTgwNzg0NzQxMTE@._V1._SX95_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTkwMDkwNDIxNl5BMl5BanBnXkFtZTgwNzg0NzQxMTE@.jpg"
"David Fincher";" Se7en";" 1995";" 8.6";" 942644";" http://ia.media-imdb.com/images/M/MV5BMTQwNTU3MTE4NF5BMl5BanBnXkFtZTcwOTgxNDM2Mg@@._V1._SX91_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTQwNTU3MTE4NF5BMl5BanBnXkFtZTcwOTgxNDM2Mg@@.jpg"
"David Fincher";" Alien³";" 1992";" 6.4";" 194356";" http://ia.media-imdb.com/images/M/MV5BMTQzMTg3NTM2Ml5BMl5BanBnXkFtZTcwMTkzMTk3OA@@._V1._SX94_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTQzMTg3NTM2Ml5BMl5BanBnXkFtZTcwMTkzMTk3OA@@.jpg"
"Howard Hawks";" Rio Lobo";" 1970";" 6.8";" 6973";" http://ia.media-imdb.com/images/M/MV5BMTQ3NDQwOTMxNF5BMl5BanBnXkFtZTcwMjcxNTEzMQ@@._V1._SX97_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTQ3NDQwOTMxNF5BMl5BanBnXkFtZTcwMjcxNTEzMQ@@.jpg"
"Howard Hawks";" El Dorado";" 1966";" 7.7";" 16498";" http://ia.media-imdb.com/images/M/MV5BNjEwNTQwMjM1Ml5BMl5BanBnXkFtZTgwMzIwOTYxMTE@._V1._SX97_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BNjEwNTQwMjM1Ml5BMl5BanBnXkFtZTgwMzIwOTYxMTE@.jpg"
"Howard Hawks";" Red Line 7000";" 1965";" 5.8";" 555";" http://ia.media-imdb.com/images/M/MV5BMTQ4NDEyMTYyNV5BMl5BanBnXkFtZTgwMTMwODk1MDE@._V1._SX100_SY133_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTQ4NDEyMTYyNV5BMl5BanBnXkFtZTgwMTMwODk1MDE@.jpg"
"Howard Hawks";" Man's Favorite Sport?";" 1964";" 7.2";" 3409";" http://ia.media-imdb.com/images/M/MV5BMTI2MjEzNjYyN15BMl5BanBnXkFtZTcwNTUyMzkxMQ@@._V1._SX98_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTI2MjEzNjYyN15BMl5BanBnXkFtZTcwNTUyMzkxMQ@@.jpg"
"Howard Hawks";" Hatari!";" 1962";" 7.3";" 8614";" http://ia.media-imdb.com/images/M/MV5BMTg5ODY4NDcxOV5BMl5BanBnXkFtZTcwOTU3OTEyMQ@@._V1._SX100_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTg5ODY4NDcxOV5BMl5BanBnXkFtZTcwOTU3OTEyMQ@@.jpg"
"Howard Hawks";" Rio Bravo";" 1959";" 8.1";" 40587";" http://ia.media-imdb.com/images/M/MV5BMTI2OTA4NTcyOF5BMl5BanBnXkFtZTYwMTIxMjA5._V1._SX98_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTI2OTA4NTcyOF5BMl5BanBnXkFtZTYwMTIxMjA5.jpg"
"Howard Hawks";" Land of the Pharaohs";" 1955";" 6.7";" 2565";" http://ia.media-imdb.com/images/M/MV5BMTIwMzY4MjU1Ml5BMl5BanBnXkFtZTcwMDU3MTc0MQ@@._V1._SX94_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTIwMzY4MjU1Ml5BMl5BanBnXkFtZTcwMDU3MTc0MQ@@.jpg"
"Howard Hawks";" Gentlemen Prefer Blondes";" 1953";" 7.3";" 21158";" http://ia.media-imdb.com/images/M/MV5BMjEyOTU5NTUwMF5BMl5BanBnXkFtZTYwMzQ1NTM2._V1._SX94_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjEyOTU5NTUwMF5BMl5BanBnXkFtZTYwMzQ1NTM2.jpg"
"Howard Hawks";" Monkey Business";" 1952";" 7.0";" 9208";" http://ia.media-imdb.com/images/M/MV5BMjYwNTgyMzY3MV5BMl5BanBnXkFtZTcwNDcyODcyMQ@@._V1._SX100_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjYwNTgyMzY3MV5BMl5BanBnXkFtZTcwNDcyODcyMQ@@.jpg"
"Howard Hawks";" Full House";" 1952";" 7.3";" 1334";" http://ia.media-imdb.com/images/M/MV5BMTMwNDc3NDYyMV5BMl5BanBnXkFtZTcwMDU3MDA0MQ@@._V1._SX100_SY132_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTMwNDc3NDYyMV5BMl5BanBnXkFtZTcwMDU3MDA0MQ@@.jpg"
"Howard Hawks";" The Big Sky";" 1952";" 7.1";" 2825";" http://ia.media-imdb.com/images/M/MV5BMjAwNjAyNTQ5MV5BMl5BanBnXkFtZTcwMzU4MzEyMQ@@._V1._SX88_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjAwNjAyNTQ5MV5BMl5BanBnXkFtZTcwMzU4MzEyMQ@@.jpg"
"Howard Hawks";" The Thing from Another World";" 1951";" 7.3";" 17844";" http://ia.media-imdb.com/images/M/MV5BODA5MjE1MTY2Ml5BMl5BanBnXkFtZTgwNzU5MjQxMDE@._V1._SX91_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BODA5MjE1MTY2Ml5BMl5BanBnXkFtZTgwNzU5MjQxMDE@.jpg"
"Howard Hawks";" I Was a Male War Bride";" 1949";" 7.0";" 5676";" http://ia.media-imdb.com/images/M/MV5BMjEwODY1NjYyNV5BMl5BanBnXkFtZTgwNTQ5MDkwMzE@._V1._CR20,44,302,454._SX93_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjEwODY1NjYyNV5BMl5BanBnXkFtZTgwNTQ5MDkwMzE@._V1._CR20,44,302,454._SX93_SY140_.jpg"
"Howard Hawks";" A Song Is Born";" 1948";" 7.1";" 1542";" http://ia.media-imdb.com/images/M/MV5BMTM0Njk5ODI5NV5BMl5BanBnXkFtZTYwOTQzNzc5._V1._CR0,21,257,364._SX99_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTM0Njk5ODI5NV5BMl5BanBnXkFtZTYwOTQzNzc5._V1._CR0,21,257,364._SX99_SY140_.jpg"
"Howard Hawks";" Red River";" 1948";" 7.8";" 20211";" http://ia.media-imdb.com/images/M/MV5BMTM2NDA3NTQ2OF5BMl5BanBnXkFtZTcwODUzNzU2NA@@._V1._SX95_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTM2NDA3NTQ2OF5BMl5BanBnXkFtZTcwODUzNzU2NA@@.jpg"
"Howard Hawks";" The Big Sleep";" 1946";" 8.1";" 61450";" http://ia.media-imdb.com/images/M/MV5BNjg5MjM5MzY5M15BMl5BanBnXkFtZTgwNjg3MzgyMjE@._V1._SX90_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BNjg5MjM5MzY5M15BMl5BanBnXkFtZTgwNjg3MzgyMjE@.jpg"
"Howard Hawks";" To Have and Have Not";" 1944";" 8.0";" 22240";" http://ia.media-imdb.com/images/M/MV5BMTczMzQ5ODU0M15BMl5BanBnXkFtZTgwMTc3MzgyMjE@._V1._SX91_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTczMzQ5ODU0M15BMl5BanBnXkFtZTgwMTc3MzgyMjE@.jpg"
"Howard Hawks";" Corvette K-225";" 1943";" 6.8";" 254";" NA";" NA"
"Howard Hawks";" The Outlaw";" 1943";" 5.5";" 2850";" http://ia.media-imdb.com/images/M/MV5BMTgwOTUxNzUxOV5BMl5BanBnXkFtZTcwOTE0NzI0NQ@@._V1._CR30,44,298,400._SX100_SY134_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTgwOTUxNzUxOV5BMl5BanBnXkFtZTcwOTE0NzI0NQ@@._V1._CR30,44,298,400._SX100_SY134_.jpg"
"Howard Hawks";" Air Force";" 1943";" 7.1";" 2107";" http://ia.media-imdb.com/images/M/MV5BMjA2MDAxNjQ1OV5BMl5BanBnXkFtZTYwMzE3NzA5._V1._SX82_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjA2MDAxNjQ1OV5BMl5BanBnXkFtZTYwMzE3NzA5.jpg"
"Howard Hawks";" Ball of Fire";" 1941";" 7.8";" 7658";" http://ia.media-imdb.com/images/M/MV5BMTQ4NTc2NzEzNV5BMl5BanBnXkFtZTgwMDUwODgxMTE@._V1._CR23,45,293,434._SX95_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTQ4NTc2NzEzNV5BMl5BanBnXkFtZTgwMDUwODgxMTE@._V1._CR23,45,293,434._SX95_SY140_.jpg"
"Howard Hawks";" Sergeant York";" 1941";" 7.8";" 11844";" http://ia.media-imdb.com/images/M/MV5BMTc1OTczMjE2N15BMl5BanBnXkFtZTgwMjc0ODgwMzE@._V1._SX99_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTc1OTczMjE2N15BMl5BanBnXkFtZTgwMjc0ODgwMzE@.jpg"
"Howard Hawks";" His Girl Friday";" 1940";" 8.0";" 39278";" http://ia.media-imdb.com/images/M/MV5BMTI3ODM3MDkzNl5BMl5BanBnXkFtZTcwMzgwNDUyMQ@@._V1._SX81_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTI3ODM3MDkzNl5BMl5BanBnXkFtZTcwMzgwNDUyMQ@@.jpg"
"Howard Hawks";" Only Angels Have Wings";" 1939";" 7.7";" 8293";" http://ia.media-imdb.com/images/M/MV5BMTUyNTUwMDA2OF5BMl5BanBnXkFtZTgwMjAxOTMyMjE@._V1._SX93_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTUyNTUwMDA2OF5BMl5BanBnXkFtZTgwMjAxOTMyMjE@.jpg"
"Howard Hawks";" Bringing Up Baby";" 1938";" 8.0";" 42977";" http://ia.media-imdb.com/images/M/MV5BNzI2ODA0NTUwOF5BMl5BanBnXkFtZTcwODE3Njk3OA@@._V1._SX100_SY137_.jpg";" http://ia.media-imdb.com/images/M/MV5BNzI2ODA0NTUwOF5BMl5BanBnXkFtZTcwODE3Njk3OA@@.jpg"
"Howard Hawks";" Come and Get It";" 1936";" 7.1";" 1243";" http://ia.media-imdb.com/images/M/MV5BMTY0MDQ4ODk4Nl5BMl5BanBnXkFtZTcwNzUzNjcyMQ@@._V1._SX100_SY136_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTY0MDQ4ODk4Nl5BMl5BanBnXkFtZTcwNzUzNjcyMQ@@.jpg"
"Howard Hawks";" The Road to Glory";" 1936";" 6.9";" 313";" NA";" NA"
"Howard Hawks";" Ceiling Zero";" 1936";" 6.9";" 473";" http://ia.media-imdb.com/images/M/MV5BNTUzMzg2MTE2Ml5BMl5BanBnXkFtZTgwMjg4NzE2MjE@._V1._SX95_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BNTUzMzg2MTE2Ml5BMl5BanBnXkFtZTgwMjg4NzE2MjE@.jpg"
"Howard Hawks";" Barbary Coast";" 1935";" 6.9";" 1013";" http://ia.media-imdb.com/images/M/MV5BMTIwMzQzNjczOF5BMl5BanBnXkFtZTcwNjIyNjUyMQ@@._V1._SX77_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTIwMzQzNjczOF5BMl5BanBnXkFtZTcwNjIyNjUyMQ@@.jpg"
"Howard Hawks";" Twentieth Century";" 1934";" 7.9";" 4408";" http://ia.media-imdb.com/images/M/MV5BMjA4OTE1NjQwMl5BMl5BanBnXkFtZTgwMzQ4MTczMjE@._V1._SX91_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjA4OTE1NjQwMl5BMl5BanBnXkFtZTgwMzQ4MTczMjE@.jpg"
"Howard Hawks";" Viva Villa!";" 1934";" 6.6";" 793";" http://ia.media-imdb.com/images/M/MV5BMTc5NDA3NDA2M15BMl5BanBnXkFtZTgwMDM2NjQzMTE@._V1._SX100_SY131_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTc5NDA3NDA2M15BMl5BanBnXkFtZTgwMDM2NjQzMTE@.jpg"
"Howard Hawks";" The Prizefighter and the Lady";" 1933";" 6.4";" 459";" http://ia.media-imdb.com/images/M/MV5BNjM5MTI0NTk2N15BMl5BanBnXkFtZTcwNTA3NDc4NQ@@._V1._CR27,45,298,454._SX92_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BNjM5MTI0NTk2N15BMl5BanBnXkFtZTcwNTA3NDc4NQ@@._V1._CR27,45,298,454._SX92_SY140_.jpg"
"Howard Hawks";" Today We Live";" 1933";" 5.7";" 747";" http://ia.media-imdb.com/images/M/MV5BMjEyNzQ1MDQ3NV5BMl5BanBnXkFtZTcwNjkzMjc5Mg@@._V1._SX99_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjEyNzQ1MDQ3NV5BMl5BanBnXkFtZTcwNjkzMjc5Mg@@.jpg"
"Howard Hawks";" La foule hurle";" 1932";" 5.7";" 24";" NA";" NA"
"Howard Hawks";" Tiger Shark";" 1932";" 6.5";" 531";" http://ia.media-imdb.com/images/M/MV5BMzE0ODEyODMyMl5BMl5BanBnXkFtZTcwOTU3NTk5Mw@@._V1._SX99_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMzE0ODEyODMyMl5BMl5BanBnXkFtZTcwOTU3NTk5Mw@@.jpg"
"Howard Hawks";" The Crowd Roars";" 1932";" 6.4";" 672";" http://ia.media-imdb.com/images/M/MV5BNjQ3ODIxMjc3NF5BMl5BanBnXkFtZTgwMDI4NDAxMjE@._V1._SX98_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BNjQ3ODIxMjc3NF5BMl5BanBnXkFtZTgwMDI4NDAxMjE@.jpg"
"Howard Hawks";" Scarface";" 1932";" 7.8";" 18773";" http://ia.media-imdb.com/images/M/MV5BMjA3NzEzNzU4Ml5BMl5BanBnXkFtZTgwOTA2NjQ1MjE@._V1._SX93_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjA3NzEzNzU4Ml5BMl5BanBnXkFtZTgwOTA2NjQ1MjE@.jpg"
"Howard Hawks";" The Criminal Code";" 1931";" 7.0";" 592";" http://ia.media-imdb.com/images/M/MV5BMTczMjIyODQzMF5BMl5BanBnXkFtZTcwNDk2MDIyMQ@@._V1._CR17,25,229,428._SX75_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTczMjIyODQzMF5BMl5BanBnXkFtZTcwNDk2MDIyMQ@@._V1._CR17,25,229,428._SX75_SY140_.jpg"
"Howard Hawks";" The Dawn Patrol";" 1930";" 8.0";" 1140";" http://ia.media-imdb.com/images/M/MV5BMTQ0NTU5MjM3N15BMl5BanBnXkFtZTgwNjI2ODAyMjE@._V1._SX86_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTQ0NTU5MjM3N15BMl5BanBnXkFtZTgwNjI2ODAyMjE@.jpg"
"Howard Hawks";" Trent's Last Case";" 1929";" 6.6";" 38";" NA";" NA"
"Howard Hawks";" The Air Circus";" 1928";" 8.0";" 48";" http://ia.media-imdb.com/images/M/MV5BMTg0Mzc2NDAxMF5BMl5BanBnXkFtZTgwOTg4MjQ3NDE@._V1._CR8,11,323,476._SX95_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTg0Mzc2NDAxMF5BMl5BanBnXkFtZTgwOTg4MjQ3NDE@._V1._CR8,11,323,476._SX95_SY140_.jpg"
"Howard Hawks";" Fazil";" 1928";" 6.1";" 118";" NA";" NA"
"Howard Hawks";" A Girl in Every Port";" 1928";" 6.8";" 416";" NA";" NA"
"Howard Hawks";" Paid to Love";" 1927";" 6.6";" 83";" NA";" NA"
"Howard Hawks";" The Cradle Snatchers";" 1927";" 6.2";" 42";" NA";" NA"
"Howard Hawks";" Fig Leaves";" 1926";" 6.5";" 157";" NA";" NA"
"Howard Hawks";" The Road to Glory";" 1926";" 7.0";" 25";" NA";" NA"
"Fritz Lang";" Journey to the Lost City";" 1960";" 7.0";" 159";" http://ia.media-imdb.com/images/M/MV5BMTI0MTc2ODI2M15BMl5BanBnXkFtZTcwNzQ5NjQyMg@@._V1._CR25,38,296,440._SX94_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTI0MTc2ODI2M15BMl5BanBnXkFtZTcwNzQ5NjQyMg@@._V1._CR25,38,296,440._SX94_SY140_.jpg"
"Fritz Lang";" Die 1000 Augen des Dr. Mabuse";" 1960";" 7.1";" 1910";" http://ia.media-imdb.com/images/M/MV5BMTYwMDE5ODU4Nl5BMl5BanBnXkFtZTgwODMyNTk0MjE@._V1._SX99_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTYwMDE5ODU4Nl5BMl5BanBnXkFtZTgwODMyNTk0MjE@.jpg"
"Fritz Lang";" Das indische Grabmal";" 1959";" 6.8";" 1444";" http://ia.media-imdb.com/images/M/MV5BMTg5NTQ5MTgyOV5BMl5BanBnXkFtZTgwMzI2MjUwMzE@._V1._SX99_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTg5NTQ5MTgyOV5BMl5BanBnXkFtZTgwMzI2MjUwMzE@.jpg"
"Fritz Lang";" Der Tiger von Eschnapur";" 1959";" 6.8";" 1592";" http://ia.media-imdb.com/images/M/MV5BMzA2NDU4Njk5MF5BMl5BanBnXkFtZTgwMTkwNTY4MjE@._V1._SX98_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMzA2NDU4Njk5MF5BMl5BanBnXkFtZTgwMTkwNTY4MjE@.jpg"
